,location,total_sqft,bath,price,bhk
7966,Yeshwanthpur,1165.0,2.0,85.0,2
7969,Yeshwanthpur,1825.0,3.0,145.0,3
7972,Yeshwanthpur,650.0,1.0,40.0,1
7973,Yeshwanthpur,1855.0,3.0,140.0,3
7974,Yeshwanthpur,1500.0,3.0,100.0,3
7984,Yeshwanthpur,1195.0,2.0,100.0,2
7985,Yeshwanthpur,1692.0,3.0,108.0,3
7987,Yeshwanthpur,2500.0,5.0,185.0,6
7992,Yeshwanthpur,1855.0,3.0,135.0,3
7993,Yeshwanthpur,1876.0,3.0,160.0,3
7995,other,2770.0,4.0,290.0,3
7998,other,600.0,1.0,38.0,1
8001,other,1500.0,2.0,185.0,2
8002,other,840.0,2.0,45.0,2
8004,other,845.0,2.0,55.0,2
8005,other,2511.0,3.0,205.0,3
8006,other,1660.0,2.0,105.0,3
8008,other,1200.0,2.0,65.0,2
8009,other,1200.0,3.0,90.0,3
8013,other,782.0,2.0,55.68,2
8014,other,1800.0,3.0,120.0,3
8016,other,945.0,2.0,54.0,2
8018,other,1260.0,2.0,85.05,3
8020,other,2795.0,4.0,235.0,3
8022,other,1904.0,3.0,150.0,3
8023,other,2000.0,3.0,175.0,3
8026,other,1500.0,3.0,100.0,3
8028,other,1783.0,3.0,115.0,3
8029,other,912.0,2.0,70.0,3
8032,other,1580.0,3.0,100.0,3
8035,other,2405.0,4.0,260.0,3
8036,other,1500.0,2.0,115.0,2
8041,other,1060.0,2.0,60.0,2
8042,other,2600.0,8.0,180.0,8
8044,other,1285.0,2.0,72.5,2
8045,other,4050.0,3.0,280.0,3
8048,other,1280.0,2.0,69.0,2
8052,other,900.0,2.0,110.0,2
8057,other,1560.0,3.0,115.0,3
8060,other,1200.0,4.0,165.0,4
8063,other,1200.0,2.0,79.0,2
8065,other,1350.0,2.0,140.0,3
8066,other,1800.0,3.0,150.0,3
8068,other,1762.0,3.0,125.0,3
8070,other,1200.0,3.0,90.0,3
8071,other,2023.71,3.0,275.0,3
8077,other,2150.0,4.0,240.0,3
8080,other,3309.0,4.0,325.0,4
8081,other,5000.0,9.0,360.0,11
8083,other,1150.0,2.0,126.0,2
8086,other,1200.0,2.0,74.0,2
8089,other,1753.0,3.0,120.0,3
8090,other,1000.0,2.0,53.0,2
8091,other,720.0,2.0,45.0,2
8094,other,1200.0,3.0,165.0,4
8095,other,700.0,1.0,41.0,1
8097,other,1595.0,3.0,115.0,3
8098,other,1353.0,2.0,110.0,2
8099,other,1200.0,2.0,85.0,1
8102,other,1325.0,2.0,90.0,3
8105,other,1056.0,2.0,80.0,2
8109,other,1544.0,3.0,120.0,3
8110,other,1200.0,2.0,65.0,2
8111,other,540.0,1.0,36.0,1
8112,other,1578.0,3.0,180.0,3
8114,other,1600.0,2.0,115.0,2
8118,other,834.0,1.0,60.0,1
8120,other,3000.0,5.0,260.0,4
8121,other,2160.0,5.0,250.0,6
8123,other,469.0,1.0,25.0,1
8128,other,1630.0,2.0,200.0,2
8132,other,4046.0,4.0,445.0,4
8133,other,1180.0,2.0,78.34,3
8134,other,1355.0,2.0,115.0,2
8135,other,600.0,1.0,50.0,1
8136,other,1875.0,3.0,165.0,3
8137,other,600.0,2.0,55.0,2
8140,other,1750.0,3.0,120.0,3
8143,other,1092.0,2.0,98.5,3
8146,other,1855.0,3.0,225.0,3
8152,other,600.0,1.0,60.0,1
8153,other,1468.0,2.0,140.0,2
8154,other,4300.0,5.0,550.0,4
8156,other,775.0,2.0,55.0,2
8159,other,1352.0,3.0,135.0,3
8162,other,1976.0,3.0,184.0,3
8163,other,5500.0,4.0,600.0,4
8164,other,1200.0,3.0,95.0,3
8165,other,2500.0,6.0,115.0,7
8167,other,1180.0,2.0,69.0,2
8170,other,1500.0,4.0,180.0,4
8172,other,1282.0,2.0,87.0,2
8174,other,1500.0,2.0,95.0,3
8175,other,1300.0,1.0,115.0,2
8177,other,1350.0,2.0,80.0,2
8181,other,1141.0,2.0,62.0,2
8188,other,1600.0,4.0,125.0,5
8193,other,1200.0,4.0,135.0,4
8195,other,1500.0,3.0,115.0,3
8196,other,1824.0,3.0,125.0,3
8197,other,750.0,1.0,56.25,1
8205,other,2400.0,3.0,170.0,3
8207,other,1500.0,2.0,98.0,3
8208,other,3095.0,3.0,350.0,3
8211,other,1500.0,3.0,100.0,3
8213,other,1560.0,5.0,145.0,5
8215,other,1560.0,3.0,188.0,3
8224,other,1200.0,3.0,130.0,3
8225,other,1050.0,2.0,67.0,2
8226,other,1596.0,3.0,105.0,3
8230,other,1200.0,3.0,85.0,3
8231,other,1132.0,2.0,67.0,2
8235,other,5000.0,7.0,299.0,7
8236,other,1380.0,2.0,80.0,2
8239,other,4346.0,5.0,500.0,4
8241,other,2200.0,3.0,187.0,3
8242,other,3329.0,3.0,330.0,3
8244,other,3500.0,3.0,450.0,4
8246,other,1093.0,2.0,65.0,2
8250,other,1100.0,2.0,62.7,2
8253,other,2197.0,4.0,280.0,3
8255,other,1100.0,2.0,60.0,2
8256,other,1600.0,3.0,172.0,4
8264,other,1650.0,3.0,110.0,3
8265,other,1200.0,2.0,66.0,2
8267,other,1525.0,2.0,122.0,3
8272,other,1000.0,2.0,130.0,2
8274,other,3040.0,1.0,180.0,2
8276,other,1390.0,3.0,120.0,3
8278,other,1135.0,2.0,68.0,2
8279,other,900.0,2.0,55.0,2
8283,other,2500.0,3.0,250.0,3
8287,other,1269.72,2.0,68.0,2
8297,other,2700.0,4.0,214.0,6
8298,other,2000.0,3.0,210.0,3
8299,other,2400.0,4.0,300.0,5
8300,other,1760.0,3.0,176.0,3
8301,other,595.0,1.0,42.0,1
8305,other,2800.0,7.0,125.0,7
8306,other,1170.0,2.0,86.0,2
8307,other,2200.0,4.0,235.0,4
8315,other,1650.0,3.0,175.0,3
8321,other,1250.0,2.0,80.0,3
8322,other,1650.0,4.0,160.0,3
8323,other,800.0,2.0,50.0,2
8324,other,1225.0,2.0,150.0,2
8326,other,3675.0,4.0,367.0,4
8327,other,1200.0,2.0,150.0,2
8330,other,1350.0,2.0,80.0,2
8332,other,1614.0,3.0,110.0,3
8333,other,1188.0,2.0,73.0,2
8335,other,680.0,2.0,42.0,2
8338,other,955.0,2.0,53.55,2
8340,other,2479.13,3.0,215.0,3
8341,other,1100.0,2.0,106.0,2
8347,other,2000.0,3.0,207.0,3
8348,other,1050.0,2.0,110.0,2
8350,other,2204.0,2.0,305.0,3
8356,other,1685.0,2.0,110.0,3
8358,other,1550.0,3.0,110.0,3
8361,other,3155.0,4.0,370.0,3
8363,other,1265.0,2.0,70.0,2
8364,other,1012.0,2.0,59.0,2
8365,other,2045.0,4.0,154.0,3
8367,other,2400.0,4.0,280.0,6
8369,other,1158.0,2.0,85.0,3
8370,other,925.0,2.0,51.0,2
8371,other,1415.0,2.0,110.0,2
8374,other,4750.0,5.0,600.0,4
8375,other,1840.0,3.0,155.0,3
8376,other,1350.0,2.0,185.0,2
8377,other,824.0,2.0,60.0,2
8378,other,1340.0,2.0,100.0,3
8379,other,1620.0,2.0,110.0,3
8380,other,1533.0,3.0,115.0,3
8393,other,1140.0,2.0,76.0,2
8394,other,1198.0,2.0,84.0,2
8395,other,4000.0,4.0,520.0,4
8397,other,1370.0,2.0,75.0,2
8401,other,1000.0,1.0,55.0,2
8402,other,1200.0,2.0,125.0,2
8406,other,1050.0,1.0,70.0,1
8407,other,1200.0,2.0,80.0,3
8417,other,1575.0,4.0,150.0,5
8419,other,4800.0,5.0,629.0,4
8420,other,1200.0,2.0,70.0,2
8422,other,1100.0,2.0,60.0,2
8424,other,1300.0,2.0,79.0,2
8426,other,3500.0,4.0,350.0,4
8428,other,1000.0,2.0,110.0,3
8430,other,1000.0,2.0,53.0,2
8435,other,2400.0,3.0,260.0,3
8439,other,1452.55,2.0,110.0,2
8440,other,2357.0,3.0,151.0,3
8441,other,1170.0,2.0,105.0,2
8442,other,1411.0,3.0,91.72,3
8444,other,3095.0,3.0,375.0,3
8446,other,1100.0,3.0,78.0,3
8448,other,3600.0,4.0,365.0,4
8453,other,1650.0,3.0,165.0,3
8454,other,1550.0,2.0,150.0,3
8456,other,1150.0,2.0,75.0,3
8458,other,1229.0,3.0,86.03,3
8459,other,1030.0,2.0,61.0,2
8460,other,600.0,1.0,32.0,1
8461,other,1165.0,2.0,135.0,2
8466,other,1315.0,2.0,90.0,2
8467,other,1210.0,2.0,72.0,2
8468,other,11338.0,9.0,1000.0,6
8472,other,1170.0,2.0,68.0,2
8473,other,1600.0,2.0,110.0,2
8477,other,1980.0,3.0,224.0,3
8480,other,1900.0,3.0,160.0,3
8482,other,1100.0,2.0,75.0,2
8486,other,3515.0,3.0,420.0,3
8488,other,1100.0,2.0,70.0,2
8492,other,700.0,1.0,41.0,1
8497,other,3000.0,3.0,250.0,3
8498,other,1100.0,2.0,61.0,2
8503,other,1165.0,2.0,75.0,2
8506,other,1600.0,5.0,140.0,5
8508,other,1000.0,2.0,65.0,3
8510,other,2400.0,4.0,325.0,3
8512,other,1463.0,1.0,142.0,2
8514,other,2401.0,3.0,185.0,3
8515,other,1875.0,2.0,235.0,3
8517,other,890.0,1.0,75.0,1
8520,other,2400.0,3.0,290.0,3
8525,other,1350.0,2.0,90.0,2
8528,other,800.0,1.0,52.0,1
8531,other,792.0,2.0,70.0,2
8534,other,2400.0,5.0,235.0,5
8537,other,461.82,1.0,31.7,1
8541,other,1260.0,2.0,75.0,2
8543,other,12000.0,12.0,525.0,10
8545,other,2820.0,3.0,285.0,3
8546,other,1950.0,3.0,130.0,3
8548,other,1350.0,2.0,140.0,3
8549,other,4051.0,4.0,345.0,4
8550,other,2100.0,3.0,170.0,3
8551,other,1991.0,3.0,160.0,3
8555,other,3000.0,4.0,342.0,4
8556,other,2400.0,6.0,245.0,6
8558,other,1375.0,2.0,105.0,2
8559,other,1693.0,3.0,108.0,3
8566,other,1150.0,2.0,77.5,3
8570,other,1058.0,2.0,60.0,2
8572,other,1672.0,3.0,150.0,3
8575,other,1250.0,3.0,139.0,3
8576,other,1468.0,3.0,130.0,2
8580,other,1480.0,2.0,145.0,3
8583,other,2280.0,3.0,285.0,3
8584,other,2000.0,3.0,200.0,3
8587,other,1080.0,2.0,75.0,3
8590,other,1125.0,2.0,75.0,2
8592,other,1639.0,3.0,123.0,3
8594,other,1740.0,3.0,199.0,3
8595,other,1372.0,2.0,90.0,3
8597,other,6200.0,5.0,720.0,5
8600,other,925.0,2.0,63.0,2
8602,other,1200.0,2.0,79.0,2
8603,other,2500.0,3.0,270.0,3
8604,other,1584.0,3.0,145.0,4
8605,other,1570.0,3.0,115.0,3
8606,other,3000.0,3.0,400.0,3
8610,other,1750.0,3.0,180.0,3
8611,other,1500.0,1.0,160.0,2
8612,other,2100.0,6.0,275.0,6
8620,other,1200.0,2.0,125.0,2
8621,other,1270.0,2.0,175.0,4
8622,other,1200.0,3.0,130.0,3
8623,other,3595.0,6.0,360.0,4
8625,other,3100.0,5.0,385.0,4
8627,other,1200.0,4.0,150.0,4
8628,other,3259.0,3.0,270.0,3
8631,other,596.0,1.0,42.0,1
8632,other,10000.0,16.0,550.0,16
8633,other,1200.0,4.0,110.0,4
8634,other,1910.0,3.0,190.0,3
8637,other,1750.0,3.0,149.0,3
8639,other,985.0,2.0,63.0,2
8640,other,1300.0,2.0,129.0,2
8647,other,1350.0,4.0,145.0,4
8654,other,1550.0,2.0,160.0,2
8658,other,1000.0,2.0,80.0,2
8660,other,1500.0,2.0,97.0,3
8661,other,1865.0,4.0,140.0,3
8668,other,2150.0,6.0,205.0,6
8671,other,675.0,3.0,52.0,2
8672,other,1801.0,3.0,139.0,3
8674,other,2990.0,4.0,324.0,4
8675,other,2400.0,2.0,160.0,2
8677,other,1150.0,2.0,75.0,2
8678,other,1200.0,3.0,165.0,3
8681,other,4500.0,9.0,166.0,9
8691,other,1839.0,3.0,165.0,3
8693,other,900.0,2.0,70.0,2
8695,other,1500.0,3.0,149.0,3
8698,other,750.0,2.0,50.0,1
8699,other,600.0,3.0,75.0,2
8705,other,1200.0,2.0,70.0,2
8706,other,1200.0,2.0,160.0,2
8707,other,1904.0,3.0,155.0,3
8708,other,2770.0,4.0,315.0,3
8718,other,1280.0,2.0,75.0,2
8719,other,735.0,1.0,75.0,1
8722,other,1200.0,4.0,145.0,3
8723,other,1200.0,2.0,100.0,2
8724,other,1200.0,3.0,160.0,3
8725,other,1265.0,2.0,82.0,3
8730,other,1030.0,2.0,77.25,2
8732,other,2000.0,3.0,160.0,3
8736,other,1380.0,2.0,75.0,2
8741,other,3100.0,3.0,250.0,3
8742,other,1190.0,2.0,100.0,2
8744,other,1500.0,3.0,95.0,3
8745,other,1180.0,2.0,63.0,2
8751,other,1200.0,4.0,140.0,4
8754,other,1097.0,2.0,65.0,2
8755,other,1600.0,3.0,165.0,4
8757,other,900.0,2.0,110.0,2
8758,other,1200.0,2.0,125.0,2
8759,other,1355.0,2.0,75.0,2
8761,other,7500.0,4.0,900.0,4
8764,other,4104.0,4.0,360.0,4
8767,other,2080.0,2.0,150.0,2
8768,other,1505.0,2.0,90.0,2
8769,other,1200.0,3.0,95.75,3
8770,other,1810.0,4.0,148.0,3
8772,other,1530.0,2.0,97.0,3
8777,other,1500.0,2.0,130.0,3
8781,other,1400.0,2.0,80.0,2
8782,other,1533.0,3.0,150.0,3
8784,other,3730.0,6.0,450.0,4
8785,other,745.0,2.0,50.0,2
8787,other,1355.0,2.0,95.0,2
8788,other,833.0,1.0,49.0,1
8790,other,3000.0,5.0,270.0,4
8791,other,1220.0,2.0,68.0,2
8792,other,3811.0,3.0,475.0,4
8795,other,1350.0,2.0,110.0,2
8799,other,2000.0,4.0,180.0,5
8803,other,1280.0,4.0,115.0,4
8804,other,1200.0,3.0,85.0,3
8806,other,1655.0,3.0,155.0,3
8807,other,1150.0,2.0,74.0,2
8809,other,1200.0,2.0,108.0,3
8810,other,1200.0,2.0,75.0,2
8815,other,1500.0,2.0,203.0,2
8818,other,4500.0,9.0,500.0,9
8821,other,1550.0,3.0,160.0,3
8825,other,3179.0,5.0,351.0,4
8827,other,1200.0,3.0,85.0,2
8829,other,1800.0,3.0,140.0,3
8832,other,3900.0,4.0,333.0,4
8833,other,2400.0,4.0,200.0,3
8837,other,950.0,2.0,60.0,2
8843,other,1900.0,3.0,205.0,3
8847,other,2100.0,3.0,240.0,3
8851,other,1200.0,3.0,140.0,3
8852,other,814.0,2.0,55.0,2
8855,other,1590.0,3.0,120.0,3
8856,other,3754.0,6.0,430.0,4
8861,other,1340.0,2.0,77.0,2
8864,other,1665.0,3.0,105.0,3
8866,other,2300.0,4.0,200.0,4
8867,other,1210.0,2.0,76.0,2
8872,other,1065.0,2.0,58.0,2
8876,other,3600.0,4.0,450.0,4
8883,other,1000.0,1.0,75.0,2
8886,other,1170.0,2.0,86.0,2
8888,other,850.0,2.0,75.0,2
8893,other,1150.0,2.0,125.0,2
8896,other,2550.0,4.0,290.0,3
8897,other,3080.0,2.0,285.0,4
8899,other,3400.0,6.0,420.0,4
8900,other,450.0,1.0,25.0,1
8901,other,1100.0,2.0,85.0,2
8903,other,4400.0,4.0,350.0,5
8906,other,1036.0,2.0,110.0,2
8909,other,1376.0,4.0,156.0,4
8914,other,1080.0,2.0,62.0,2
8918,other,1475.0,2.0,200.0,3
8919,other,1200.0,3.0,96.25,3
8922,other,830.0,2.0,60.0,2
8923,other,1500.0,2.0,88.0,2
8926,other,856.0,2.0,48.0,2
8927,other,1143.0,2.0,62.0,2
8929,other,1117.0,2.0,110.0,2
8930,other,600.0,1.0,43.0,1
8935,other,2675.0,4.0,290.0,4
8940,other,3500.0,5.0,450.0,4
8945,other,1020.0,2.0,62.0,2
8946,other,3563.0,6.0,310.0,4
8949,other,3300.0,5.0,318.0,4
8950,other,1200.0,3.0,165.0,3
8954,other,1718.0,3.0,223.0,3
8956,other,985.0,2.0,55.0,2
8961,other,1030.0,2.0,80.0,2
8963,other,1150.0,2.0,69.0,2
8967,other,900.0,2.0,55.0,2
8972,other,1750.0,2.0,225.0,4
8974,other,1100.0,2.0,78.0,2
8975,other,1180.0,2.0,74.0,2
8979,other,1800.0,3.0,230.0,3
8982,other,2000.0,3.0,145.0,3
8990,other,922.0,2.0,70.0,2
8991,other,850.0,2.0,72.0,2
8992,other,1200.0,1.0,65.0,2
8994,other,1233.0,2.0,100.0,2
9005,other,1500.0,3.0,138.0,3
9006,other,700.0,2.0,43.0,2
9007,other,1750.0,3.0,170.0,3
9008,other,1365.0,3.0,99.0,3
9011,other,708.0,1.0,55.0,2
9012,other,1680.0,3.0,135.0,3
9013,other,990.0,2.0,58.0,2
9014,other,1240.0,2.0,100.0,2
9015,other,1810.0,3.0,118.0,3
9016,other,2005.0,3.0,240.0,3
9019,other,1000.0,2.0,97.0,2
9029,other,840.0,1.0,75.0,1
9030,other,1760.0,2.0,116.0,3
9032,other,600.0,1.0,52.0,2
9033,other,1670.0,3.0,160.0,3
9034,other,1410.0,2.0,75.0,2
9037,other,2400.0,5.0,285.0,5
9043,other,905.0,2.0,50.0,2
9044,other,1495.0,3.0,200.0,3
9049,other,1080.0,2.0,75.0,3
9051,other,1537.0,3.0,110.0,3
9052,other,1750.0,3.0,150.0,3
9053,other,2800.0,7.0,250.0,7
9055,other,1191.0,2.0,90.0,2
9058,other,2849.0,5.0,250.0,4
9063,other,827.0,2.0,45.0,2
9070,other,1205.0,2.0,70.0,2
9074,other,2200.0,4.0,160.0,3
9077,other,1900.0,3.0,155.0,3
9078,other,1200.0,1.0,95.0,2
9080,other,1100.0,2.0,61.0,2
9081,other,1100.0,2.0,110.0,2
9082,other,1942.0,3.0,155.0,3
9083,other,1200.0,4.0,80.0,3
9095,other,1200.0,1.0,69.0,1
9101,other,1190.0,2.0,70.0,2
9105,other,1250.0,2.0,68.0,2
9106,other,1290.0,1.0,77.5,2
9108,other,1464.0,2.0,145.0,2
9109,other,1200.0,2.0,75.0,2
9112,other,1485.0,2.0,156.0,3
9113,other,2070.0,3.0,135.0,3
9116,other,800.0,2.0,55.0,2
9118,other,1480.0,2.0,125.0,3
9120,other,1500.0,2.0,130.0,2
9122,other,1504.0,2.0,100.0,3
9124,other,1602.0,2.0,165.0,3
9125,other,1200.0,4.0,130.0,4
9126,other,1800.0,3.0,220.0,3
9132,other,1862.0,3.0,120.0,3
9133,other,2700.0,3.0,200.0,3
9136,other,1490.0,2.0,115.0,3
9138,other,1740.0,3.0,120.0,3
9139,other,1020.0,2.0,60.0,2
9143,other,3664.0,3.0,325.0,3
9144,other,690.0,2.0,42.0,2
9145,other,1520.0,3.0,111.0,3
9148,other,1250.0,2.0,90.0,2
9149,other,1900.0,2.0,190.0,3
9152,other,1602.0,2.0,170.0,3
9153,other,1230.0,2.0,70.0,2
9155,other,450.0,1.0,60.0,1
9157,other,3463.0,6.0,310.0,4
9158,other,1200.0,2.0,85.0,2
9161,other,2000.0,4.0,130.0,3
9162,other,1350.0,4.0,140.0,4
9165,other,1175.0,2.0,79.0,2
9167,other,1112.0,2.0,68.0,2
9170,other,1158.0,2.0,75.0,2
9173,other,1200.0,2.0,90.0,2
9174,other,1266.67,2.0,69.0,2
9176,other,2000.0,2.0,160.0,2
9180,other,2679.0,5.0,280.0,4
9181,other,1230.0,2.0,75.0,2
9184,other,2400.0,2.0,135.0,2
9185,other,880.0,2.0,48.0,2
9190,other,1022.0,2.0,57.0,2
9191,other,1200.0,2.0,76.0,2
9195,other,1542.0,3.0,98.0,3
9198,other,1333.0,2.0,77.27,2
9199,other,1100.0,3.0,110.0,3
9200,other,1050.0,2.0,70.0,2
9204,other,1200.0,4.0,165.0,4
9205,other,1100.0,2.0,145.0,3
9207,other,1200.0,3.0,99.0,3
9210,other,1000.0,2.0,60.0,2
9213,other,1012.0,2.0,59.0,2
9216,other,1200.0,4.0,140.0,4
9217,other,600.0,2.0,39.0,2
9220,other,1700.0,3.0,111.0,3
9226,other,1080.0,3.0,149.0,3
9227,other,900.0,2.0,65.0,3
9229,other,1200.0,3.0,160.0,4
9231,other,2456.0,3.0,220.0,3
9233,other,1530.0,2.0,185.0,2
9236,other,1717.0,3.0,120.0,3
9239,other,1475.0,2.0,171.0,2
9240,other,1225.0,2.0,65.0,2
9243,other,1504.0,2.0,102.0,3
9249,other,2400.0,4.0,250.0,4
9254,other,1044.0,2.0,60.0,2
9258,other,1567.2,2.0,190.0,3
9263,other,1293.0,2.0,75.0,2
9265,other,860.0,2.0,65.5,2
9266,other,1374.0,2.0,88.0,3
9271,other,834.0,1.0,62.0,1
9272,other,600.0,1.0,52.0,1
9274,other,2750.0,3.0,260.0,3
9278,other,1280.0,2.0,90.0,2
9280,other,2075.0,3.0,175.0,3
9287,other,2274.24,4.0,160.0,3
9289,other,900.0,3.0,105.0,2
9296,other,1313.0,4.0,150.0,3
9300,other,2665.0,3.0,350.0,3
9302,other,3500.0,5.0,450.0,4
9309,other,2400.0,5.0,300.0,6
9311,other,1235.0,2.0,140.0,2
9312,other,3200.0,3.0,260.0,3
9314,other,3754.0,6.0,480.0,4
9318,other,1200.0,2.0,100.0,3
9319,other,1205.0,2.0,70.0,2
9322,other,1250.0,2.0,67.0,2
9325,other,375.0,1.0,26.0,1
9326,other,800.0,3.0,59.5,2
9328,other,1400.0,2.0,85.0,2
9330,other,925.0,2.0,70.0,2
9333,other,3500.0,2.0,350.0,4
9336,other,2100.0,4.0,255.0,3
9337,other,400.0,1.0,35.0,1
9344,other,5000.0,5.0,600.0,4
9346,other,4800.0,5.0,420.0,4
9347,other,3400.0,3.0,400.0,3
9348,other,600.0,1.0,33.0,1
9352,other,800.0,1.0,72.0,1
9354,other,1225.0,2.0,82.0,3
9356,other,1196.0,2.0,96.0,2
9357,other,927.0,2.0,50.0,2
9363,other,800.0,2.0,85.0,2
9364,other,985.0,2.0,57.0,2
9365,other,6000.0,12.0,150.0,11
9366,other,3600.0,7.0,160.0,7
9367,other,600.0,2.0,80.0,2
9374,other,3060.0,4.0,350.0,4
9376,other,3000.0,6.0,145.0,7
9377,other,600.0,1.0,35.0,1
9378,other,1010.0,2.0,55.0,2
9381,other,3978.0,4.0,428.0,4
9384,other,2008.0,3.0,170.0,3
9385,other,2095.0,3.0,142.0,3
9388,other,1350.0,4.0,160.0,4
9390,other,1280.0,2.0,100.0,3
9391,other,1650.0,3.0,110.0,3
9394,other,1044.0,2.0,85.0,2
9396,other,840.0,1.0,99.0,2
9399,other,3870.0,4.0,411.0,4
9401,other,1835.0,3.0,175.0,3
9407,other,2380.0,4.0,242.0,4
9408,other,900.0,1.0,70.0,2
9409,other,1517.0,2.0,125.0,2
9414,other,1850.0,3.0,175.0,6
9415,other,510.0,1.0,34.0,1
9416,other,1166.0,2.0,65.0,2
9417,other,2700.0,2.0,260.0,3
9418,other,1350.0,2.0,175.0,3
9420,other,940.0,2.0,56.0,2
9425,other,1000.0,2.0,63.0,2
9430,other,1804.0,3.0,150.0,3
9433,other,3000.0,3.0,300.0,4
9437,other,1200.0,4.0,110.0,4
9439,other,1217.0,2.0,164.0,2
9440,other,2400.0,4.0,170.0,6
9442,other,600.0,1.0,45.0,1
9444,other,1280.0,3.0,87.0,3
9446,other,1567.0,3.0,100.0,3
9447,other,2350.0,3.0,210.0,3
9452,other,520.0,2.0,29.0,1
9453,other,1950.0,3.0,230.0,3
9454,other,600.0,1.0,58.0,1
9457,other,375.0,1.0,40.0,1
9459,other,2000.0,2.0,120.0,2
9460,other,1220.0,2.0,65.0,2
9464,other,1130.0,2.0,74.0,2
9465,other,1407.0,2.0,83.87,2
9467,other,1350.0,4.0,160.0,4
9468,other,2375.0,3.0,260.0,4
9469,other,1200.0,2.0,67.0,2
9470,other,1872.0,3.0,152.0,3
9471,other,1400.0,3.0,90.0,3
9474,other,600.0,2.0,35.0,1
9487,other,1075.0,2.0,57.0,2
9488,other,1800.0,4.0,115.0,3
9493,other,1050.0,2.0,65.0,2
9494,other,905.0,2.0,50.0,2
9498,other,3155.0,3.0,315.0,3
9503,other,1464.0,2.0,135.0,3
9505,other,1200.0,2.0,75.0,2
9506,other,1707.0,3.0,171.0,3
9507,other,565.0,1.0,33.0,1
9508,other,630.0,2.0,70.0,1
9509,other,1000.0,2.0,55.0,2
9514,other,1100.0,2.0,70.0,2
9515,other,420.0,1.0,23.5,1
9517,other,1225.0,2.0,71.05,2
9520,other,3760.0,2.0,280.0,2
9521,other,3071.0,4.0,300.0,3
9530,other,2250.0,3.0,180.0,3
9533,other,1209.0,2.0,100.0,2
9534,other,1500.0,3.0,95.0,3
9535,other,1000.0,2.0,60.0,2
9537,other,1200.0,4.0,130.0,4
9538,other,2250.0,3.0,199.0,3
9539,other,3700.0,4.0,314.0,4
9541,other,1405.0,3.0,169.0,3
9542,other,4800.0,6.0,420.0,4
9546,other,1600.0,3.0,180.0,3
9549,other,1720.0,2.0,126.0,3
9552,other,1080.0,2.0,64.0,2
9553,other,1100.0,2.0,61.0,2
9556,other,535.0,1.0,35.0,1
9560,other,1145.0,2.0,63.0,2
9561,other,3420.0,3.0,410.0,4
9562,other,1280.0,2.0,75.0,2
9563,other,680.0,3.0,60.0,2
9565,other,1738.0,3.0,110.0,3
9568,other,1050.0,2.0,110.0,2
9569,other,1541.0,2.0,181.0,2
9570,other,1275.0,2.0,105.0,2
9571,other,2048.0,3.0,206.0,3
9575,other,2320.0,2.0,160.0,3
9576,other,1237.0,3.0,78.0,3
9580,other,1200.0,2.0,140.0,4
9582,other,1160.0,2.0,75.0,2
9588,other,1155.0,2.0,65.0,2
9592,other,984.0,2.0,125.0,2
9593,other,1148.0,2.0,69.0,2
9594,other,1719.0,3.0,110.0,3
9596,other,3000.0,4.0,264.0,4
9598,other,1320.0,2.0,90.0,2
9602,other,1230.0,2.0,68.0,2
9604,other,4560.0,5.0,430.0,4
9609,other,3000.0,4.0,300.0,5
9610,other,1560.0,2.0,125.0,3
9612,other,1012.0,2.0,59.0,2
9613,other,1245.0,2.0,120.0,2
9614,other,1485.0,2.0,110.0,3
9617,other,1489.0,2.0,101.0,2
9618,other,2800.0,4.0,365.0,4
9622,other,3000.0,6.0,300.0,6
9623,other,1903.0,3.0,165.0,3
9628,other,551.0,1.0,30.0,1
9633,other,1310.0,3.0,90.0,3
9636,other,1603.0,2.0,125.0,3
9637,other,2180.0,3.0,285.0,3
9638,other,450.0,1.0,30.0,1
9639,other,3000.0,4.0,301.0,4
9642,other,1275.0,2.0,69.0,2
9644,other,1623.0,3.0,155.0,3
9646,other,900.0,1.0,52.3,1
9652,other,1200.0,2.0,110.0,2
9654,other,2648.0,3.0,238.0,3
9659,other,4800.0,4.0,420.0,4
9660,other,1163.0,2.0,68.0,2
9666,other,998.0,2.0,65.0,2
9667,other,3300.0,9.0,450.0,10
9668,other,1040.0,2.0,78.0,2
9671,other,1907.0,2.0,200.0,3
9672,other,1330.0,2.0,80.0,2
9673,other,4446.0,3.0,410.0,3
9674,other,1320.0,2.0,95.0,3
9682,other,1092.0,3.0,95.0,3
9688,other,1130.0,2.0,75.0,2
9690,other,1900.0,3.0,190.0,3
9692,other,1200.0,4.0,110.0,4
9693,other,1630.0,3.0,131.0,3
9696,other,3210.0,4.0,380.0,3
9697,other,5425.0,13.0,275.0,13
9698,other,1200.0,4.0,135.0,4
9700,other,900.0,2.0,48.0,2
9701,other,4041.0,4.0,345.0,4
9703,other,1210.0,2.0,75.0,2
9706,other,1200.0,1.0,70.0,2
9708,other,1200.0,3.0,70.0,2
9710,other,1130.0,2.0,68.0,2
9713,other,2750.0,5.0,275.0,3
9714,other,800.0,2.0,55.0,2
9715,other,1244.0,2.0,95.0,2
9716,other,1500.0,4.0,180.0,3
9717,other,1200.0,2.0,75.0,2
9718,other,400.0,2.0,50.0,1
9723,other,1340.0,2.0,71.0,2
